employee_id,first_name,last_name,department,job_title,state,city,salary,benchmark_low,benchmark_mid,benchmark_high,salary_vs_market_pct,salary_band,source
EMP08450,Mark,Mcclure,IT,IT Support Specialist,New York,New York City,57747,58138.0,61217.0,64372.0,-5.7,At Market,internal_quartiles
EMP08451,Jimmy,Ibarra,Customer Service,Help Desk Technician,New York,Rochester,55207,63087.0,72206.0,80071.0,-23.5,Below Market,internal_quartiles
EMP08452,Catherine,Baker,Marketing,Marketing Coordinator,Ohio,Columbus,67298,63341.0,69022.0,74031.0,-2.5,At Market,internal_quartiles
EMP08453,Anita,Foster,Customer Service,Customer Service Representative,New York,Buffalo,68307,57893.0,61136.0,64448.0,11.7,Above Market,internal_quartiles
EMP08454,Nicholas,Harrison,IT,System Administrator,New York,Buffalo,92355,76326.0,85660.0,93246.0,7.8,At Market,internal_quartiles
EMP08455,Jacob,Sanchez,IT,Software Developer,New York,New York City,102004,85840.0,92899.0,100894.0,9.8,At Market,internal_quartiles
EMP08456,Heather,Abbott,IT,System Administrator,New York,New York City,97987,76326.0,85660.0,93246.0,14.4,Above Market,internal_quartiles
EMP08457,Jessica,Weaver,Sales,Sales Representative,New York,Buffalo,64712,62701.0,68153.0,74920.0,-5.0,At Market,internal_quartiles
EMP08458,Melissa,Shaffer,Customer Service,Customer Service Representative,North Carolina,Greensboro,56453,57893.0,61136.0,64448.0,-7.7,At Market,internal_quartiles
EMP08459,Anne,Martin,Sales,Sales Specialist,New York,Rochester,59884,66553.0,75297.0,82716.0,-20.5,Below Market,internal_quartiles
EMP08460,Michael,Burns,Sales,Sales Consultant,Michigan,Warren,65951,76535.0,86126.0,94266.0,-23.4,Below Market,internal_quartiles
EMP08461,Jake,Roth,Operations,Operations Analyst,New York,Rochester,57987,65500.0,73677.0,81564.0,-21.3,Below Market,internal_quartiles
EMP08462,Jasmine,Hale,IT,IT Support Specialist,New York,Rochester,61406,58138.0,61217.0,64372.0,0.3,At Market,internal_quartiles
EMP08463,Kristi,Anderson,Operations,Logistics Coordinator,New York,New York City,61641,59519.0,62932.0,66876.0,-2.1,At Market,internal_quartiles
EMP08464,Yesenia,Sullivan,Customer Service,Customer Service Representative,North Carolina,Raleigh,54955,57893.0,61136.0,64448.0,-10.1,Below Market,internal_quartiles
EMP08465,Bill,Oneill,Customer Service,Support Specialist,New York,New York City,59898,58703.0,61705.0,64849.0,-2.9,At Market,internal_quartiles
EMP08466,Dennis,Allen,IT,IT Support Specialist,New York,Buffalo,60892,58138.0,61217.0,64372.0,-0.5,At Market,internal_quartiles
EMP08467,Lisa,Donovan,Operations,Logistics Coordinator,New York,Rochester,67775,59519.0,62932.0,66876.0,7.7,At Market,internal_quartiles
EMP08468,Tamara,Bennett,Marketing,SEO Specialist,New York,New York City,59943,63882.0,72329.0,81352.0,-17.1,Below Market,internal_quartiles
EMP08469,Brittney,Lopez,Sales,Sales Specialist,Virginia,Norfolk,69328,66553.0,75297.0,82716.0,-7.9,At Market,internal_quartiles
EMP08470,Scott,Sellers,Sales,Sales Representative,West Virginia,Charleston,61305,62701.0,68153.0,74920.0,-10.0,At Market,internal_quartiles
EMP08471,Sarah,Moore,Operations,Logistics Coordinator,Virginia,Virginia Beach,62035,59519.0,62932.0,66876.0,-1.4,At Market,internal_quartiles
EMP08472,Amanda,Morgan,Customer Service,Help Desk Technician,New York,Buffalo,72707,63087.0,72206.0,80071.0,0.7,At Market,internal_quartiles
EMP08473,Brandon,Allen,Operations,Operations Analyst,New York,New York City,87008,65500.0,73677.0,81564.0,18.1,Above Market,internal_quartiles
EMP08474,Andrew,Davis,IT,Software Developer,New York,New York City,91861,85840.0,92899.0,100894.0,-1.1,At Market,internal_quartiles
EMP08475,Victoria,Brown,Sales,Sales Specialist,New York,Buffalo,72972,66553.0,75297.0,82716.0,-3.1,At Market,internal_quartiles
EMP08476,Jacob,Juarez,Customer Service,Support Specialist,North Carolina,Greensboro,62581,58703.0,61705.0,64849.0,1.4,At Market,internal_quartiles
EMP08477,Zachary,Carter,Sales,Sales Consultant,Michigan,Warren,82026,76535.0,86126.0,94266.0,-4.8,At Market,internal_quartiles
EMP08478,Suzanne,Simpson,IT,IT Support Specialist,West Virginia,Huntington,68280,58138.0,61217.0,64372.0,11.5,Above Market,internal_quartiles
EMP08479,Cassandra,Fox,Operations,Inventory Specialist,New York,Rochester,59656,58011.0,61491.0,64608.0,-3.0,At Market,internal_quartiles
EMP08480,Cathy,Marsh,Customer Service,Support Specialist,New York,Buffalo,62655,58703.0,61705.0,64849.0,1.5,At Market,internal_quartiles
EMP08481,Mark,Morris,IT,Software Developer,New York,Buffalo,93922,85840.0,92899.0,100894.0,1.1,At Market,internal_quartiles
EMP08482,Mark,Adams,IT,IT Support Specialist,West Virginia,Morgantown,60815,58138.0,61217.0,64372.0,-0.7,At Market,internal_quartiles
EMP08483,David,Price,Operations,Logistics Coordinator,New York,Rochester,74388,59519.0,62932.0,66876.0,18.2,Above Market,internal_quartiles
EMP08484,Sara,Morris,Operations,Inventory Specialist,New York,Buffalo,55257,58011.0,61491.0,64608.0,-10.1,Below Market,internal_quartiles
EMP08485,Hannah,Dean,Customer Service,Support Specialist,New York,Rochester,71553,58703.0,61705.0,64849.0,16.0,Above Market,internal_quartiles
EMP08486,Andrea,Walker,Customer Service,Customer Service Representative,New York,New York City,60511,57893.0,61136.0,64448.0,-1.0,At Market,internal_quartiles
EMP08487,Adam,Collier,Customer Service,Help Desk Technician,New York,New York City,71882,63087.0,72206.0,80071.0,-0.4,At Market,internal_quartiles
EMP08488,Justin,Sanchez,Sales,Sales Consultant,New York,Buffalo,87722,76535.0,86126.0,94266.0,1.9,At Market,internal_quartiles
EMP08489,Eric,Ayala,IT,IT Support Specialist,New York,Rochester,73571,58138.0,61217.0,64372.0,20.2,Above Market,internal_quartiles
EMP08490,Victoria,Hardy,Operations,Operations Analyst,New York,Rochester,71385,65500.0,73677.0,81564.0,-3.1,At Market,internal_quartiles
EMP08491,Robin,Vasquez,Operations,Inventory Specialist,New York,New York City,69048,58011.0,61491.0,64608.0,12.3,Above Market,internal_quartiles
EMP08492,Steven,Harris,Operations,Logistics Coordinator,New York,New York City,65614,59519.0,62932.0,66876.0,4.3,At Market,internal_quartiles
EMP08493,Robert,Barber,IT,System Administrator,New York,Buffalo,95445,76326.0,85660.0,93246.0,11.4,Above Market,internal_quartiles
EMP08494,Susan,Friedman,Sales,Sales Representative,New York,Rochester,68180,62701.0,68153.0,74920.0,0.0,At Market,internal_quartiles
EMP08495,Sarah,Blair,IT,Software Developer,New York,New York City,91711,85840.0,92899.0,100894.0,-1.3,At Market,internal_quartiles
EMP08496,Sara,Ramos,IT,System Administrator,North Carolina,Greensboro,72846,76326.0,85660.0,93246.0,-15.0,Below Market,internal_quartiles
EMP08497,Angelica,Williams,Operations,Logistics Coordinator,New York,New York City,65003,59519.0,62932.0,66876.0,3.3,At Market,internal_quartiles
EMP08498,Lauren,Rogers,Operations,Logistics Coordinator,New York,Rochester,60600,59519.0,62932.0,66876.0,-3.7,At Market,internal_quartiles
EMP08499,Gavin,Gordon,Operations,Logistics Coordinator,New York,Rochester,61429,59519.0,62932.0,66876.0,-2.4,At Market,internal_quartiles
EMP08500,Derek,Roberts,Customer Service,Customer Service Representative,New York,Buffalo,58084,57893.0,61136.0,64448.0,-5.0,At Market,internal_quartiles
EMP08501,Madison,Bowman,IT,System Administrator,New York,New York City,83308,76326.0,85660.0,93246.0,-2.7,At Market,internal_quartiles
EMP08502,Jean,Luna,Customer Service,Support Specialist,New York,Buffalo,55315,58703.0,61705.0,64849.0,-10.4,Below Market,internal_quartiles
EMP08503,Rachael,Nelson,Customer Service,Support Specialist,New York,Buffalo,61401,58703.0,61705.0,64849.0,-0.5,At Market,internal_quartiles
EMP08504,Deborah,Hamilton,Operations,Logistics Coordinator,New York,Buffalo,73396,59519.0,62932.0,66876.0,16.6,Above Market,internal_quartiles
EMP08505,Katherine,Hunter,Operations,Operations Analyst,New York,Rochester,72475,65500.0,73677.0,81564.0,-1.6,At Market,internal_quartiles
EMP08506,Shawn,Taylor,Marketing,Content Creator,New York,Buffalo,66536,57959.0,60814.0,64409.0,9.4,At Market,internal_quartiles
EMP08507,Sara,Wilkinson,Customer Service,Support Specialist,New York,Buffalo,63773,58703.0,61705.0,64849.0,3.4,At Market,internal_quartiles
EMP08508,Maria,Smith,Sales,Sales Representative,New York,Buffalo,66082,62701.0,68153.0,74920.0,-3.0,At Market,internal_quartiles
EMP08509,John,Sullivan,IT,Software Developer,Pennsylvania,Pittsburgh,92213,85840.0,92899.0,100894.0,-0.7,At Market,internal_quartiles
EMP08510,William,Hendrix,IT,System Administrator,New York,New York City,77538,76326.0,85660.0,93246.0,-9.5,At Market,internal_quartiles
EMP08511,Melanie,Pacheco,IT,IT Support Specialist,New York,Rochester,71809,58138.0,61217.0,64372.0,17.3,Above Market,internal_quartiles
EMP08512,Nicole,Pope,Customer Service,Help Desk Technician,New York,Buffalo,79345,63087.0,72206.0,80071.0,9.9,At Market,internal_quartiles
EMP08513,Jessica,Campbell,Customer Service,Customer Service Representative,New York,New York City,70351,57893.0,61136.0,64448.0,15.1,Above Market,internal_quartiles
EMP08514,Joseph,Larson,Customer Service,Help Desk Technician,New York,Rochester,88346,63087.0,72206.0,80071.0,22.4,Above Market,internal_quartiles
EMP08515,Brenda,Garcia,Customer Service,Customer Service Representative,New York,Rochester,57364,57893.0,61136.0,64448.0,-6.2,At Market,internal_quartiles
EMP08516,Jeff,Matthews,Sales,Sales Consultant,New York,Rochester,67079,76535.0,86126.0,94266.0,-22.1,Below Market,internal_quartiles
EMP08517,Ashley,Washington,Customer Service,Help Desk Technician,New York,New York City,64916,63087.0,72206.0,80071.0,-10.1,Below Market,internal_quartiles
EMP08518,Mary,Erickson,Operations,Inventory Specialist,New York,Buffalo,64057,58011.0,61491.0,64608.0,4.2,At Market,internal_quartiles
EMP08519,Wendy,Clarke,IT,IT Support Specialist,Michigan,Warren,63315,58138.0,61217.0,64372.0,3.4,At Market,internal_quartiles
EMP08520,Carol,Mccarthy,Marketing,SEO Specialist,New York,Buffalo,71295,63882.0,72329.0,81352.0,-1.4,At Market,internal_quartiles
EMP08521,Austin,Singh,Sales,Sales Representative,New York,Rochester,74903,62701.0,68153.0,74920.0,9.9,At Market,internal_quartiles
EMP08522,Leslie,Edwards,Operations,Logistics Coordinator,Michigan,Detroit,65444,59519.0,62932.0,66876.0,4.0,At Market,internal_quartiles
EMP08523,Julian,Park,Sales,Sales Consultant,New York,Rochester,104375,76535.0,86126.0,94266.0,21.2,Above Market,internal_quartiles
EMP08524,Jared,Colon,Operations,Operations Analyst,New York,New York City,93988,65500.0,73677.0,81564.0,27.6,Above Market,internal_quartiles
EMP08525,Monique,Phillips,IT,IT Support Specialist,New York,Buffalo,63390,58138.0,61217.0,64372.0,3.5,At Market,internal_quartiles
EMP08526,David,Walker,Customer Service,Support Specialist,New York,New York City,64015,58703.0,61705.0,64849.0,3.7,At Market,internal_quartiles
EMP08527,Jonathan,James,Operations,Operations Analyst,New York,Buffalo,67765,65500.0,73677.0,81564.0,-8.0,At Market,internal_quartiles
EMP08528,Craig,Higgins,Operations,Inventory Specialist,New York,Rochester,68258,58011.0,61491.0,64608.0,11.0,Above Market,internal_quartiles
EMP08529,Jane,Gilmore,Customer Service,Customer Service Representative,Michigan,Grand Rapids,61174,57893.0,61136.0,64448.0,0.1,At Market,internal_quartiles
EMP08530,Debra,Guerrero,Operations,Inventory Specialist,New York,Buffalo,59936,58011.0,61491.0,64608.0,-2.5,At Market,internal_quartiles
EMP08531,Damon,Gilbert,Sales,Sales Specialist,New York,Rochester,59814,66553.0,75297.0,82716.0,-20.6,Below Market,internal_quartiles
EMP08532,Sarah,Perez,Marketing,SEO Specialist,New York,Rochester,91987,63882.0,72329.0,81352.0,27.2,Above Market,internal_quartiles
EMP08533,Adam,Jones,Operations,Operations Analyst,Virginia,Richmond,59536,65500.0,73677.0,81564.0,-19.2,Below Market,internal_quartiles
EMP08534,Shannon,Figueroa,Operations,Logistics Coordinator,New York,Buffalo,57208,59519.0,62932.0,66876.0,-9.1,At Market,internal_quartiles
EMP08535,Nancy,Taylor,Operations,Inventory Specialist,Pennsylvania,Philadelphia,66851,58011.0,61491.0,64608.0,8.7,At Market,internal_quartiles
EMP08536,Lisa,Stanton,IT,Software Developer,New York,Rochester,87552,85840.0,92899.0,100894.0,-5.8,At Market,internal_quartiles
EMP08537,Rose,Crosby,Marketing,Marketing Coordinator,New York,New York City,68159,63341.0,69022.0,74031.0,-1.3,At Market,internal_quartiles
EMP08538,Gerald,Preston,Sales,Sales Specialist,New York,New York City,60807,66553.0,75297.0,82716.0,-19.2,Below Market,internal_quartiles
EMP08539,Evan,Sanders,Sales,Sales Representative,New York,Rochester,67988,62701.0,68153.0,74920.0,-0.2,At Market,internal_quartiles
EMP08540,Julie,Horton,IT,IT Support Specialist,Illinois,Naperville,58814,58138.0,61217.0,64372.0,-3.9,At Market,internal_quartiles
EMP08541,Melanie,Schroeder,Customer Service,Help Desk Technician,New York,New York City,70525,63087.0,72206.0,80071.0,-2.3,At Market,internal_quartiles
EMP08542,Donald,Sanford,Operations,Inventory Specialist,New York,Rochester,70780,58011.0,61491.0,64608.0,15.1,Above Market,internal_quartiles
EMP08543,Shannon,Day,Customer Service,Support Specialist,New York,Buffalo,66820,58703.0,61705.0,64849.0,8.3,At Market,internal_quartiles
EMP08544,Timothy,Rivera,IT,IT Support Specialist,New York,New York City,64368,58138.0,61217.0,64372.0,5.1,At Market,internal_quartiles
EMP08545,Teresa,Roberts,Sales,Sales Representative,Michigan,Warren,60060,62701.0,68153.0,74920.0,-11.9,Below Market,internal_quartiles
EMP08546,Alexa,Cruz,Operations,Inventory Specialist,New York,Rochester,64956,58011.0,61491.0,64608.0,5.6,At Market,internal_quartiles
EMP08547,Vanessa,Gonzalez,Operations,Inventory Specialist,Michigan,Detroit,54811,58011.0,61491.0,64608.0,-10.9,Below Market,internal_quartiles
EMP08548,Jonathan,Day,IT,Software Developer,Ohio,Cincinnati,83670,85840.0,92899.0,100894.0,-9.9,At Market,internal_quartiles
EMP08549,Kevin,Adkins,Sales,Sales Representative,New York,Rochester,63653,62701.0,68153.0,74920.0,-6.6,At Market,internal_quartiles
EMP08550,Carol,Compton,Sales,Sales Consultant,New York,Buffalo,71530,76535.0,86126.0,94266.0,-16.9,Below Market,internal_quartiles
EMP08551,Peter,Mullins,Finance,Financial Analyst,New York,Buffalo,90822,58000.0,90000.0,140000.0,0.9,At Market,static
EMP08552,Zachary,Parks,Operations,Operations Analyst,New York,Rochester,86645,65500.0,73677.0,81564.0,17.6,Above Market,internal_quartiles
EMP08553,Joseph,Hampton,Finance,Financial Analyst,New York,Rochester,91471,58000.0,90000.0,140000.0,1.6,At Market,static
EMP08554,James,Gregory,Sales,Sales Specialist,New York,Buffalo,83770,66553.0,75297.0,82716.0,11.3,Above Market,internal_quartiles
EMP08555,Tasha,Chase,Customer Service,Customer Service Representative,New York,New York City,69676,57893.0,61136.0,64448.0,14.0,Above Market,internal_quartiles
EMP08556,Samantha,Moore,Sales,Sales Consultant,New York,Buffalo,73727,76535.0,86126.0,94266.0,-14.4,Below Market,internal_quartiles
EMP08557,Linda,Williams,Operations,Operations Analyst,New York,New York City,77194,65500.0,73677.0,81564.0,4.8,At Market,internal_quartiles
EMP08558,Brian,Beard,Customer Service,Customer Service Representative,New York,Rochester,54753,57893.0,61136.0,64448.0,-10.4,Below Market,internal_quartiles
EMP08559,Christopher,Morales,Sales,Sales Representative,Pennsylvania,Pittsburgh,77527,62701.0,68153.0,74920.0,13.8,Above Market,internal_quartiles
EMP08560,Corey,Morris,HR,Recruiter,New York,Rochester,66447,61651.0,65886.0,70161.0,0.9,At Market,internal_quartiles
EMP08561,Lucas,Cole,IT,IT Support Specialist,New York,Rochester,63164,58138.0,61217.0,64372.0,3.2,At Market,internal_quartiles
EMP08562,Richard,Ramirez,IT,IT Support Specialist,West Virginia,Charleston,57932,58138.0,61217.0,64372.0,-5.4,At Market,internal_quartiles
EMP08563,Elizabeth,Mills,Customer Service,Customer Service Representative,Michigan,Detroit,71132,57893.0,61136.0,64448.0,16.4,Above Market,internal_quartiles
EMP08564,Marcus,Walton,Operations,Operations Analyst,New York,New York City,86557,65500.0,73677.0,81564.0,17.5,Above Market,internal_quartiles
EMP08565,Pamela,Bell,IT,System Administrator,New York,New York City,91320,76326.0,85660.0,93246.0,6.6,At Market,internal_quartiles
EMP08566,Jonathan,Jordan,Sales,Sales Specialist,New York,Rochester,76590,66553.0,75297.0,82716.0,1.7,At Market,internal_quartiles
EMP08567,Adam,Hughes,Operations,Operations Analyst,New York,Rochester,76451,65500.0,73677.0,81564.0,3.8,At Market,internal_quartiles
EMP08568,Matthew,Buchanan,Marketing,SEO Specialist,Michigan,Detroit,80067,63882.0,72329.0,81352.0,10.7,Above Market,internal_quartiles
EMP08569,Lindsey,Foley,Customer Service,Customer Service Manager,North Carolina,Raleigh,99130,77342.0,84298.0,92631.0,17.6,Above Market,internal_quartiles
EMP08570,Felicia,Howard,IT,Software Developer,New York,Buffalo,96366,85840.0,92899.0,100894.0,3.7,At Market,internal_quartiles
EMP08571,Patrick,Scott,Customer Service,Support Specialist,New York,Rochester,58852,58703.0,61705.0,64849.0,-4.6,At Market,internal_quartiles
EMP08572,Eric,Snow,Sales,Sales Consultant,New York,New York City,77107,76535.0,86126.0,94266.0,-10.5,Below Market,internal_quartiles
EMP08573,Kevin,Jones,IT,Software Developer,New York,Buffalo,77906,85840.0,92899.0,100894.0,-16.1,Below Market,internal_quartiles
EMP08574,Brianna,Kennedy,Operations,Operations Analyst,New York,New York City,88459,65500.0,73677.0,81564.0,20.1,Above Market,internal_quartiles
EMP08575,Adam,Solis,Marketing,SEO Specialist,New York,Buffalo,55864,63882.0,72329.0,81352.0,-22.8,Below Market,internal_quartiles
EMP08576,James,Moreno,IT,Software Developer,New York,New York City,86044,85840.0,92899.0,100894.0,-7.4,At Market,internal_quartiles
EMP08577,Amanda,Simmons,Operations,Inventory Specialist,Michigan,Warren,62057,58011.0,61491.0,64608.0,0.9,At Market,internal_quartiles
EMP08578,Kimberly,Copeland,Marketing,Content Creator,New York,New York City,57142,57959.0,60814.0,64409.0,-6.0,At Market,internal_quartiles
EMP08579,Theodore,Williams,Finance,Accountant,New York,Rochester,63742,50000.0,78000.0,120000.0,-18.3,Below Market,static
EMP08580,Shawn,Mullen,HR,HR Coordinator,Ohio,Cincinnati,58640,58623.0,62837.0,66760.0,-6.7,At Market,internal_quartiles
EMP08581,James,Macias,Operations,Logistics Coordinator,Michigan,Warren,54046,59519.0,62932.0,66876.0,-14.1,Below Market,internal_quartiles
EMP08582,Lisa,Adams,IT,Software Developer,New York,Rochester,99839,85840.0,92899.0,100894.0,7.5,At Market,internal_quartiles
EMP08583,Jason,Day,Sales,Sales Specialist,New York,Rochester,75955,66553.0,75297.0,82716.0,0.9,At Market,internal_quartiles
EMP08584,Glenn,Salinas,Customer Service,Customer Service Representative,Michigan,Grand Rapids,64383,57893.0,61136.0,64448.0,5.3,At Market,internal_quartiles
EMP08585,Jessica,Fernandez,Marketing,SEO Specialist,New York,New York City,75702,63882.0,72329.0,81352.0,4.7,At Market,internal_quartiles
EMP08586,Amanda,Johnson,HR,HR Assistant,New York,Rochester,52401,56822.0,60166.0,62536.0,-12.9,Below Market,internal_quartiles
EMP08587,Kimberly,Ramirez,Customer Service,Support Specialist,New York,Rochester,62804,58703.0,61705.0,64849.0,1.8,At Market,internal_quartiles
EMP08588,Jason,Contreras,Sales,Sales Specialist,Michigan,Warren,83377,66553.0,75297.0,82716.0,10.7,Above Market,internal_quartiles
EMP08589,Brandy,Hamilton,Operations,Inventory Specialist,New York,Buffalo,58462,58011.0,61491.0,64608.0,-4.9,At Market,internal_quartiles
EMP08590,Madison,Alvarez,Operations,Operations Analyst,New York,Rochester,88974,65500.0,73677.0,81564.0,20.8,Above Market,internal_quartiles
EMP08591,Miranda,Calhoun,Operations,Inventory Specialist,Michigan,Warren,67365,58011.0,61491.0,64608.0,9.6,At Market,internal_quartiles
EMP08592,Barbara,Tucker,IT,Software Developer,Michigan,Detroit,87502,85840.0,92899.0,100894.0,-5.8,At Market,internal_quartiles
EMP08593,Joseph,Branch,Operations,Operations Analyst,Illinois,Aurora,75899,65500.0,73677.0,81564.0,3.0,At Market,internal_quartiles
EMP08594,Joseph,Clark,Operations,Operations Analyst,Michigan,Grand Rapids,89290,65500.0,73677.0,81564.0,21.2,Above Market,internal_quartiles
EMP08595,Chelsea,Rose,Operations,Operations Manager,New York,New York City,101386,65000.0,98000.0,155000.0,3.5,At Market,static
EMP08596,Louis,Williams,Sales,Sales Representative,New York,New York City,70802,62701.0,68153.0,74920.0,3.9,At Market,internal_quartiles
EMP08597,Michael,Carrillo,IT,System Administrator,New York,New York City,87131,76326.0,85660.0,93246.0,1.7,At Market,internal_quartiles
EMP08598,Hayley,Evans,Sales,Sales Representative,West Virginia,Morgantown,54900,62701.0,68153.0,74920.0,-19.4,Below Market,internal_quartiles
EMP08599,Terri,Smith,IT,Software Developer,Pennsylvania,Allentown,84633,85840.0,92899.0,100894.0,-8.9,At Market,internal_quartiles
EMP08600,Tyrone,Fowler,Operations,Logistics Coordinator,Virginia,Richmond,56868,59519.0,62932.0,66876.0,-9.6,At Market,internal_quartiles
EMP08601,Ashley,Rhodes,Sales,Sales Consultant,North Carolina,Raleigh,116846,76535.0,86126.0,94266.0,35.7,Above Market,internal_quartiles
EMP08602,Matthew,Clayton,Sales,Sales Consultant,New York,Buffalo,90417,76535.0,86126.0,94266.0,5.0,At Market,internal_quartiles
EMP08603,Amy,Taylor,Finance,Accountant,New York,Rochester,76758,50000.0,78000.0,120000.0,-1.6,At Market,static
EMP08604,Aaron,Love,Operations,Logistics Coordinator,New York,Buffalo,68027,59519.0,62932.0,66876.0,8.1,At Market,internal_quartiles
EMP08605,Joseph,Curtis,Marketing,Marketing Coordinator,New York,Rochester,61846,63341.0,69022.0,74031.0,-10.4,Below Market,internal_quartiles
EMP08606,Melissa,Solis,Operations,Inventory Specialist,Michigan,Grand Rapids,64640,58011.0,61491.0,64608.0,5.1,At Market,internal_quartiles
EMP08607,Michael,Moreno,IT,Software Developer,New York,New York City,82438,85840.0,92899.0,100894.0,-11.3,Below Market,internal_quartiles
EMP08608,Donald,Meyer,Marketing,SEO Specialist,New York,New York City,65613,63882.0,72329.0,81352.0,-9.3,At Market,internal_quartiles
EMP08609,Mckenzie,Smith,Sales,Sales Consultant,Pennsylvania,Allentown,82614,76535.0,86126.0,94266.0,-4.1,At Market,internal_quartiles
EMP08610,Megan,Hernandez,Customer Service,Customer Service Representative,New York,New York City,53293,57893.0,61136.0,64448.0,-12.8,Below Market,internal_quartiles
EMP08611,Cole,Manning,Marketing,Content Creator,New York,Rochester,65199,57959.0,60814.0,64409.0,7.2,At Market,internal_quartiles
EMP08612,Steve,Mitchell,Operations,Logistics Coordinator,New York,Buffalo,57156,59519.0,62932.0,66876.0,-9.2,At Market,internal_quartiles
EMP08613,Steve,Lynch,IT,IT Support Specialist,North Carolina,Raleigh,61793,58138.0,61217.0,64372.0,0.9,At Market,internal_quartiles
EMP08614,Diana,Jones,Marketing,SEO Specialist,New York,Rochester,61326,63882.0,72329.0,81352.0,-15.2,Below Market,internal_quartiles
EMP08615,Ronald,Adams,Sales,Sales Consultant,Michigan,Detroit,101340,76535.0,86126.0,94266.0,17.7,Above Market,internal_quartiles
EMP08616,Gloria,Griffith,Sales,Sales Consultant,New York,New York City,75488,76535.0,86126.0,94266.0,-12.4,Below Market,internal_quartiles
EMP08617,Adam,Boyd,Operations,Logistics Coordinator,Michigan,Warren,59374,59519.0,62932.0,66876.0,-5.7,At Market,internal_quartiles
EMP08618,David,Obrien,Finance,Accountant,New York,New York City,82305,50000.0,78000.0,120000.0,5.5,At Market,static
EMP08619,Danielle,Russo,IT,Software Developer,New York,Buffalo,83797,85840.0,92899.0,100894.0,-9.8,At Market,internal_quartiles
EMP08620,Willie,Pace,Customer Service,Support Specialist,North Carolina,Greensboro,65429,58703.0,61705.0,64849.0,6.0,At Market,internal_quartiles
EMP08621,Ashley,Moore,IT,Software Developer,New York,New York City,105838,85840.0,92899.0,100894.0,13.9,Above Market,internal_quartiles
EMP08622,Katie,Jackson,Finance,Financial Analyst,North Carolina,Charlotte,86871,58000.0,90000.0,140000.0,-3.5,At Market,static
EMP08623,Ruben,Doyle,IT,Software Developer,New York,Buffalo,103728,85840.0,92899.0,100894.0,11.7,Above Market,internal_quartiles
EMP08624,Jennifer,Bennett,Sales,Sales Consultant,Michigan,Detroit,89395,76535.0,86126.0,94266.0,3.8,At Market,internal_quartiles
EMP08625,Katherine,Martin,Sales,Sales Specialist,New York,Buffalo,96909,66553.0,75297.0,82716.0,28.7,Above Market,internal_quartiles
EMP08626,Mary,Carter,Operations,Logistics Coordinator,Pennsylvania,Allentown,64434,59519.0,62932.0,66876.0,2.4,At Market,internal_quartiles
EMP08627,Jason,Sweeney,Operations,Inventory Specialist,Michigan,Grand Rapids,62983,58011.0,61491.0,64608.0,2.4,At Market,internal_quartiles
EMP08628,James,Smith,IT,System Administrator,New York,Buffalo,70296,76326.0,85660.0,93246.0,-17.9,Below Market,internal_quartiles
EMP08629,Hunter,Garza,Sales,Sales Consultant,New York,Rochester,77540,76535.0,86126.0,94266.0,-10.0,At Market,internal_quartiles
EMP08630,Tammy,Melendez,Sales,Sales Representative,New York,Buffalo,60102,62701.0,68153.0,74920.0,-11.8,Below Market,internal_quartiles
EMP08631,Nathan,Holden,Sales,Sales Representative,New York,New York City,66155,62701.0,68153.0,74920.0,-2.9,At Market,internal_quartiles
EMP08632,Sandra,Yates,Operations,Inventory Specialist,Michigan,Warren,57437,58011.0,61491.0,64608.0,-6.6,At Market,internal_quartiles
EMP08633,Taylor,Mason,IT,Software Developer,New York,Rochester,94965,85840.0,92899.0,100894.0,2.2,At Market,internal_quartiles
EMP08634,Kimberly,Mercado,Marketing,Content Creator,New York,New York City,59294,57959.0,60814.0,64409.0,-2.5,At Market,internal_quartiles
EMP08635,Michael,Morgan,IT,Software Developer,New York,Buffalo,94593,85840.0,92899.0,100894.0,1.8,At Market,internal_quartiles
EMP08636,Robert,Dunn,IT,Software Developer,New York,New York City,95467,85840.0,92899.0,100894.0,2.8,At Market,internal_quartiles
EMP08637,Andrew,Fisher,Marketing,Marketing Coordinator,New York,New York City,72097,63341.0,69022.0,74031.0,4.5,At Market,internal_quartiles
EMP08638,Joe,Stevens,Customer Service,Support Specialist,New York,New York City,53735,58703.0,61705.0,64849.0,-12.9,Below Market,internal_quartiles
EMP08639,Jeffrey,Wells,IT,System Administrator,Virginia,Richmond,95731,76326.0,85660.0,93246.0,11.8,Above Market,internal_quartiles
EMP08640,Colleen,Bautista,Sales,Sales Specialist,North Carolina,Greensboro,70747,66553.0,75297.0,82716.0,-6.0,At Market,internal_quartiles
EMP08641,Tina,Henson,Sales,Sales Specialist,New York,Rochester,71427,66553.0,75297.0,82716.0,-5.1,At Market,internal_quartiles
EMP08642,Thomas,Carey,Operations,Operations Analyst,New York,New York City,73855,65500.0,73677.0,81564.0,0.2,At Market,internal_quartiles
EMP08643,Barry,Hess,Customer Service,Support Specialist,New York,New York City,60109,58703.0,61705.0,64849.0,-2.6,At Market,internal_quartiles
EMP08644,Tiffany,Stewart,Customer Service,Customer Service Representative,New York,Buffalo,57275,57893.0,61136.0,64448.0,-6.3,At Market,internal_quartiles
EMP08645,Monique,Klein,Sales,Sales Representative,New York,New York City,59012,62701.0,68153.0,74920.0,-13.4,Below Market,internal_quartiles
