employee_id,first_name,last_name,full_name,gender,birthdate,hiredate,termdate,department,job_title,state,city,education_level,salary,status,location,age,length_of_hire,attrition_risk_score,attrition_risk_label,top_factor_1,top_factor_2,top_factor_3,market_salary_mid,salary_vs_market_pct
EMP06603,Alejandra,Hansen,Alejandra Hansen,Male,1995-06-01,2016-12-04,,Operations,Inventory Specialist,New York,New York City,High School,57260,Active,HQ,30,9,0.0,N/A,,,,,
EMP06604,Jacob,Smith,Jacob Smith,Male,1975-04-22,2018-01-31,,IT,Software Developer,Michigan,Warren,Bachelor,90851,Active,Branch,50,8,0.0,N/A,,,,,
EMP06605,Angela,Smith,Angela Smith,Female,1998-10-04,2016-12-14,,Operations,Operations Analyst,New York,Buffalo,Bachelor,73248,Active,HQ,27,9,0.0,N/A,,,,,
EMP06606,Ashley,Michael,Ashley Michael,Male,1994-04-18,2020-01-29,,Sales,Sales Representative,New York,New York City,Bachelor,80404,Active,HQ,31,6,0.0,N/A,,,,,
EMP06607,Kristen,Ward,Kristen Ward,Male,1985-09-14,2021-07-18,,Sales,Sales Representative,New York,Buffalo,Bachelor,75246,Active,HQ,40,4,0.0,N/A,,,,,
EMP06608,Leonard,Bernard,Leonard Bernard,Female,1984-07-26,2023-06-28,,Marketing,Content Creator,New York,New York City,High School,59042,Active,HQ,41,2,0.0,N/A,,,,,
EMP06609,Tommy,Carter,Tommy Carter,Male,1996-11-28,2017-02-05,,IT,System Administrator,Michigan,Warren,Master,80291,Active,Branch,29,9,0.0,N/A,,,,,
EMP06610,Emily,Taylor,Emily Taylor,Female,1988-06-13,2017-04-26,,Sales,Sales Consultant,New York,Buffalo,Master,77944,Active,HQ,37,8,0.0,N/A,,,,,
EMP06611,Paul,Lopez,Paul Lopez,Male,2000-11-17,2020-01-29,,Sales,Sales Consultant,New York,Buffalo,Master,87268,Active,HQ,25,6,0.0,N/A,,,,,
EMP06612,Colin,Chambers,Colin Chambers,Female,1979-01-10,2020-11-20,,HR,Recruiter,New York,Buffalo,Bachelor,70531,Active,HQ,47,5,0.0,N/A,,,,,
EMP06613,Deanna,Thomas,Deanna Thomas,Male,1966-03-23,2023-02-05,,IT,Software Developer,New York,Buffalo,Bachelor,108416,Active,HQ,60,3,0.0,N/A,,,,,
EMP06614,Charlotte,Vargas,Charlotte Vargas,Male,1978-04-19,2022-02-23,,Operations,Logistics Coordinator,Michigan,Warren,Bachelor,62485,Active,Branch,47,4,0.0,N/A,,,,,
EMP06615,Ryan,Thompson,Ryan Thompson,Male,1992-01-06,2022-02-24,,Customer Service,Support Specialist,West Virginia,Huntington,High School,65652,Active,Branch,34,4,0.0,N/A,,,,,
EMP06616,Carrie,Woods,Carrie Woods,Male,1982-05-06,2021-07-18,,Operations,Operations Analyst,New York,New York City,Bachelor,96237,Active,HQ,43,4,0.0,N/A,,,,,
EMP06617,Briana,Cole,Briana Cole,Male,1989-05-24,2018-11-12,,Operations,Logistics Coordinator,New York,New York City,Bachelor,64619,Active,HQ,36,7,0.0,N/A,,,,,
EMP06618,Jasmine,Forbes,Jasmine Forbes,Female,1984-10-11,2016-12-09,,Operations,Inventory Specialist,Virginia,Norfolk,Bachelor,57586,Active,Branch,41,9,0.0,N/A,,,,,
EMP06619,Joseph,Simon,Joseph Simon,Male,1984-04-06,2017-04-14,,Operations,Operations Analyst,New York,Rochester,Master,76853,Active,HQ,41,8,0.0,N/A,,,,,
EMP06620,Sabrina,Garcia,Sabrina Garcia,Male,1972-01-05,2015-08-03,,Operations,Inventory Specialist,New York,Rochester,Bachelor,62931,Active,HQ,54,10,0.0,N/A,,,,,
EMP06621,Michael,Carter,Michael Carter,Male,1964-02-27,2022-07-08,,Operations,Operations Analyst,New York,Rochester,Master,71405,Active,HQ,62,3,0.0,N/A,,,,,
EMP06622,Martha,Williams,Martha Williams,Male,1985-05-05,2019-06-18,,Sales,Sales Representative,New York,Buffalo,Bachelor,63604,Active,HQ,40,6,0.0,N/A,,,,,
EMP06623,Kimberly,Martinez,Kimberly Martinez,Female,2002-09-18,2022-11-25,,Marketing,Content Creator,New York,Rochester,Bachelor,58461,Active,HQ,23,3,0.0,N/A,,,,,
EMP06624,Becky,Martinez,Becky Martinez,Male,1997-04-01,2016-12-03,,HR,Recruiter,New York,New York City,High School,65416,Active,HQ,29,9,0.0,N/A,,,,,
EMP06625,Michael,Rivas,Michael Rivas,Male,1993-11-26,2016-10-02,,Operations,Inventory Specialist,West Virginia,Huntington,Bachelor,59834,Active,Branch,32,9,0.0,N/A,,,,,
EMP06626,Autumn,Hurley,Autumn Hurley,Male,1988-11-01,2016-01-20,,Operations,Logistics Coordinator,Michigan,Grand Rapids,Bachelor,65800,Active,Branch,37,10,0.0,N/A,,,,,
EMP06627,Bryan,Ross,Bryan Ross,Male,1974-04-13,2023-12-26,,Customer Service,Support Specialist,New York,New York City,High School,64321,Active,HQ,51,2,0.0,N/A,,,,,
EMP06628,Janet,Peterson,Janet Peterson,Female,1984-07-09,2017-04-17,,Finance,Financial Analyst,New York,Rochester,Master,72398,Active,HQ,41,8,0.0,N/A,,,,,
EMP06629,Stephanie,Stevens,Stephanie Stevens,Female,1996-07-04,2020-03-23,,Marketing,Content Creator,Pennsylvania,Allentown,High School,58316,Active,Branch,29,6,0.0,N/A,,,,,
EMP06630,Margaret,Ramirez,Margaret Ramirez,Female,1967-07-05,2015-12-02,,IT,IT Manager,New York,Buffalo,PhD,105499,Active,HQ,58,10,0.0,N/A,,,,,
EMP06631,Theodore,Thompson,Theodore Thompson,Male,1987-06-13,2023-03-05,,IT,IT Support Specialist,New York,Rochester,High School,54664,Active,HQ,38,3,0.0,N/A,,,,,
EMP06632,Samantha,Carr,Samantha Carr,Female,1965-11-29,2020-12-10,,Customer Service,Help Desk Technician,Michigan,Grand Rapids,High School,54987,Active,Branch,60,5,0.0,N/A,,,,,
EMP06633,Jennifer,Cobb,Jennifer Cobb,Female,1983-01-03,2018-01-02,,Operations,Inventory Specialist,Illinois,Chicago,Bachelor,59714,Active,Branch,43,8,0.0,N/A,,,,,
EMP06634,Brian,Washington,Brian Washington,Female,1999-11-24,2015-09-11,,HR,Recruiter,New York,Rochester,High School,56266,Active,HQ,26,10,0.0,N/A,,,,,
EMP06635,Sierra,Montoya,Sierra Montoya,Female,1983-10-24,2022-03-12,,Customer Service,Support Specialist,Michigan,Grand Rapids,High School,65578,Active,Branch,42,4,0.0,N/A,,,,,
EMP06636,Eugene,Green,Eugene Green,Male,2001-09-21,2017-06-25,,Sales,Sales Specialist,New York,Rochester,Bachelor,85761,Active,HQ,24,8,0.0,N/A,,,,,
EMP06637,John,Taylor,John Taylor,Female,1983-05-02,2024-06-11,,Marketing,Marketing Coordinator,New York,Buffalo,Bachelor,62255,Active,HQ,42,1,0.0,N/A,,,,,
EMP06638,Charles,David,Charles David,Female,1985-11-15,2015-07-30,,Operations,Operations Analyst,New York,Buffalo,Master,63114,Active,HQ,40,10,0.0,N/A,,,,,
EMP06639,Sandra,Norton,Sandra Norton,Male,1998-10-12,2022-05-25,,Operations,Logistics Coordinator,New York,Buffalo,Bachelor,69028,Active,HQ,27,3,0.0,N/A,,,,,
EMP06640,Adam,Jones,Adam Jones,Male,1976-09-14,2017-11-02,,Operations,Inventory Specialist,Virginia,Virginia Beach,High School,69950,Active,Branch,49,8,0.0,N/A,,,,,
EMP06641,Michael,Hart,Michael Hart,Male,1994-02-10,2018-09-29,,Marketing,SEO Specialist,New York,Buffalo,High School,77165,Active,HQ,32,7,0.0,N/A,,,,,
EMP06642,Karen,Brown,Karen Brown,Male,1990-03-09,2016-02-15,,Finance,Financial Analyst,New York,New York City,Master,88242,Active,HQ,36,10,0.0,N/A,,,,,
EMP06643,Autumn,Villegas,Autumn Villegas,Male,1993-10-08,2017-08-26,,IT,System Administrator,New York,New York City,Master,89458,Active,HQ,32,8,0.0,N/A,,,,,
EMP06644,Gregory,Marshall,Gregory Marshall,Female,1999-11-03,2016-11-09,,Operations,Operations Analyst,New York,New York City,Bachelor,64685,Active,HQ,26,9,0.0,N/A,,,,,
EMP06645,Daniel,Velasquez,Daniel Velasquez,Male,2002-10-04,2023-02-03,,Operations,Operations Analyst,New York,Buffalo,Bachelor,90112,Active,HQ,23,3,0.0,N/A,,,,,
EMP06646,Leslie,Simmons,Leslie Simmons,Female,1991-11-20,2018-10-18,,IT,Software Developer,New York,Buffalo,Master,104486,Active,HQ,34,7,0.0,N/A,,,,,
EMP06647,Nicole,Manning,Nicole Manning,Male,1964-07-22,2017-03-30,,IT,IT Support Specialist,New York,Rochester,High School,57322,Active,HQ,61,9,0.0,N/A,,,,,
EMP06648,Stacey,Atkins,Stacey Atkins,Male,1986-12-09,2020-06-20,,Marketing,Content Creator,New York,New York City,High School,67850,Active,HQ,39,5,0.0,N/A,,,,,
EMP06649,Brian,Hudson,Brian Hudson,Female,1993-12-30,2017-03-19,,Operations,Logistics Coordinator,New York,Buffalo,Bachelor,63515,Active,HQ,32,9,0.0,N/A,,,,,
EMP06650,Bradley,Ford,Bradley Ford,Female,1995-03-27,2021-11-11,,Marketing,Content Creator,New York,Rochester,High School,61799,Active,HQ,31,4,0.0,N/A,,,,,
EMP06651,Russell,Edwards,Russell Edwards,Male,1985-11-18,2017-01-06,,IT,Software Developer,New York,Rochester,Master,100067,Active,HQ,40,9,0.0,N/A,,,,,
EMP06652,Adam,Webb,Adam Webb,Female,2003-07-22,2017-12-18,,Finance,Accounts Payable Specialist,New York,Buffalo,Bachelor,54561,Active,HQ,22,8,0.0,N/A,,,,,
EMP06653,Jackie,Travis,Jackie Travis,Male,1991-07-28,2022-02-03,,Sales,Sales Specialist,Michigan,Warren,Master,77520,Active,Branch,34,4,0.0,N/A,,,,,
EMP06654,Natalie,Berry,Natalie Berry,Female,1975-10-22,2023-05-02,,Customer Service,Support Specialist,West Virginia,Morgantown,Bachelor,60544,Active,Branch,50,2,0.0,N/A,,,,,
EMP06655,Anna,Murphy,Anna Murphy,Female,1998-02-14,2015-04-24,,IT,IT Support Specialist,Virginia,Virginia Beach,High School,53960,Active,Branch,28,10,0.0,N/A,,,,,
EMP06656,Jeremy,Brewer,Jeremy Brewer,Female,2000-01-03,2018-11-06,,Finance,Accountant,New York,Rochester,Bachelor,62953,Active,HQ,26,7,0.0,N/A,,,,,
EMP06657,Ashley,Mcdonald,Ashley Mcdonald,Female,1997-08-14,2024-08-18,,Operations,Operations Analyst,New York,Rochester,Master,62519,Active,HQ,28,1,0.0,N/A,,,,,
EMP06658,Angela,Lewis,Angela Lewis,Male,1988-09-16,2022-11-30,,Customer Service,Support Specialist,Ohio,Cincinnati,High School,59363,Active,Branch,37,3,0.0,N/A,,,,,
EMP06659,Robert,Anderson,Robert Anderson,Female,1992-12-07,2023-04-10,,IT,Software Developer,New York,New York City,Master,104690,Active,HQ,33,2,0.0,N/A,,,,,
EMP06660,Joshua,Kennedy,Joshua Kennedy,Male,1980-10-03,2017-02-14,,Operations,Inventory Specialist,New York,Buffalo,High School,57247,Active,HQ,45,9,0.0,N/A,,,,,
EMP06661,Robert,Oconnor,Robert Oconnor,Male,1984-09-06,2015-08-31,,Operations,Operations Analyst,New York,Rochester,Bachelor,73300,Active,HQ,41,10,0.0,N/A,,,,,
EMP06662,Laura,Robertson,Laura Robertson,Female,1987-02-13,2023-02-24,,Sales,Sales Consultant,Ohio,Columbus,Master,101108,Active,Branch,39,3,0.0,N/A,,,,,
EMP06663,Tiffany,Harris,Tiffany Harris,Male,1967-06-03,2017-05-01,,Sales,Sales Representative,New York,New York City,Bachelor,81656,Active,HQ,58,8,0.0,N/A,,,,,
EMP06664,Lisa,Miller,Lisa Miller,Male,1989-03-15,2023-12-17,,Customer Service,Help Desk Technician,New York,New York City,Bachelor,84396,Active,HQ,37,2,0.0,N/A,,,,,
EMP06665,Kaylee,Ayala,Kaylee Ayala,Male,1980-08-11,2023-01-14,,Marketing,Content Creator,New York,Buffalo,Bachelor,64298,Active,HQ,45,3,0.0,N/A,,,,,
EMP06666,Jonathan,Williams,Jonathan Williams,Male,1978-01-05,2017-05-17,,Operations,Operations Analyst,New York,New York City,Bachelor,62207,Active,HQ,48,8,0.0,N/A,,,,,
EMP06667,Kim,Beck,Kim Beck,Female,2002-05-29,2017-06-06,,IT,Software Developer,Illinois,Chicago,Bachelor,84427,Active,Branch,23,8,0.0,N/A,,,,,
EMP06668,Jeffrey,White,Jeffrey White,Female,1987-01-16,2018-07-01,,Sales,Sales Representative,Pennsylvania,Philadelphia,Bachelor,62407,Active,Branch,39,7,0.0,N/A,,,,,
EMP06669,Patricia,Lewis,Patricia Lewis,Male,1989-12-08,2020-12-08,,Operations,Logistics Coordinator,New York,New York City,Bachelor,65134,Active,HQ,36,5,0.0,N/A,,,,,
EMP06670,Kristen,Chandler,Kristen Chandler,Female,1988-09-02,2016-06-19,,Sales,Sales Representative,Virginia,Norfolk,Bachelor,54456,Active,Branch,37,9,0.0,N/A,,,,,
EMP06671,Jonathan,Gallagher,Jonathan Gallagher,Male,1986-02-15,2018-11-16,,Marketing,Content Creator,New York,Buffalo,Bachelor,59592,Active,HQ,40,7,0.0,N/A,,,,,
EMP06672,John,Savage,John Savage,Male,1990-10-19,2019-02-28,,Operations,Inventory Specialist,New York,Rochester,High School,59951,Active,HQ,35,7,0.0,N/A,,,,,
EMP06673,Robert,Brown,Robert Brown,Male,1985-12-16,2015-12-01,,Customer Service,Support Specialist,New York,Rochester,Bachelor,64790,Active,HQ,40,10,0.0,N/A,,,,,
EMP06674,Joshua,Gardner,Joshua Gardner,Female,1987-04-23,2019-01-16,,Marketing,Content Creator,New York,Buffalo,Bachelor,59244,Active,HQ,38,7,0.0,N/A,,,,,
EMP06675,Julie,West,Julie West,Female,1991-10-07,2023-08-17,,Operations,Logistics Coordinator,New York,Buffalo,Bachelor,60330,Active,HQ,34,2,0.0,N/A,,,,,
EMP06676,Amy,Fritz,Amy Fritz,Male,1989-03-09,2019-04-08,,Operations,Logistics Coordinator,New York,New York City,Bachelor,60162,Active,HQ,37,6,0.0,N/A,,,,,
EMP06677,Patricia,Galvan,Patricia Galvan,Female,1960-11-02,2019-07-15,,Customer Service,Customer Service Representative,Virginia,Norfolk,Bachelor,66151,Active,Branch,65,6,0.0,N/A,,,,,
EMP06678,James,Torres,James Torres,Female,1983-05-29,2016-03-09,,Sales,Sales Consultant,New York,Rochester,Master,91795,Active,HQ,42,10,0.0,N/A,,,,,
EMP06679,Louis,Perez,Louis Perez,Female,1980-04-16,2018-12-24,,Operations,Inventory Specialist,New York,Buffalo,High School,53068,Active,HQ,45,7,0.0,N/A,,,,,
EMP06680,Tina,Velez,Tina Velez,Male,2002-11-09,2019-11-27,,IT,Software Developer,New York,Rochester,Master,97661,Active,HQ,23,6,0.0,N/A,,,,,
EMP06681,Kenneth,Herman,Kenneth Herman,Male,2001-10-19,2019-07-29,,Marketing,Content Creator,Pennsylvania,Pittsburgh,Bachelor,59651,Active,Branch,24,6,0.0,N/A,,,,,
EMP06682,Brandon,Cook,Brandon Cook,Female,1987-03-02,2016-06-22,,Customer Service,Support Specialist,New York,Buffalo,High School,61839,Active,HQ,39,9,0.0,N/A,,,,,
EMP06683,Lisa,Mcintosh,Lisa Mcintosh,Male,1971-01-09,2020-09-30,,Marketing,Content Creator,Michigan,Detroit,Bachelor,72814,Active,Branch,55,5,0.0,N/A,,,,,
EMP06684,Brendan,Ward,Brendan Ward,Male,1975-03-04,2023-08-29,,Customer Service,Support Specialist,New York,New York City,Bachelor,71834,Active,HQ,51,2,0.0,N/A,,,,,
EMP06685,Matthew,Miller,Matthew Miller,Male,1995-01-12,2022-06-04,,Sales,Sales Consultant,New York,Rochester,PhD,65357,Active,HQ,31,3,0.0,N/A,,,,,
EMP06686,Erik,Cunningham,Erik Cunningham,Female,1975-08-03,2015-10-11,,Finance,Financial Analyst,New York,Buffalo,PhD,98171,Active,HQ,50,10,0.0,N/A,,,,,
EMP06687,Makayla,Wheeler,Makayla Wheeler,Female,1967-05-18,2017-07-30,,Marketing,Marketing Coordinator,Michigan,Warren,Bachelor,74187,Active,Branch,58,8,0.0,N/A,,,,,
EMP06688,Sharon,Barrera,Sharon Barrera,Male,1978-04-26,2019-05-07,,Customer Service,Support Specialist,New York,Buffalo,Bachelor,66268,Active,HQ,47,6,0.0,N/A,,,,,
EMP06689,Daniel,Snyder,Daniel Snyder,Female,1988-02-01,2020-09-28,,Operations,Logistics Coordinator,New York,Rochester,Bachelor,58386,Active,HQ,38,5,0.0,N/A,,,,,
EMP06690,Kyle,Johnson,Kyle Johnson,Male,1998-02-27,2019-08-22,,Operations,Inventory Specialist,Michigan,Grand Rapids,High School,58584,Active,Branch,28,6,0.0,N/A,,,,,
EMP06691,Cristian,Hall,Cristian Hall,Male,1965-04-25,2019-02-02,,Sales,Sales Specialist,New York,Rochester,PhD,83454,Active,HQ,60,7,0.0,N/A,,,,,
EMP06692,Wendy,Ford,Wendy Ford,Male,1998-10-30,2017-07-17,,IT,Software Developer,New York,Buffalo,Master,81843,Active,HQ,27,8,0.0,N/A,,,,,
EMP06693,Shelly,Davis,Shelly Davis,Male,1991-06-20,2024-09-23,,Customer Service,Customer Service Representative,New York,Rochester,High School,56076,Active,HQ,34,1,0.0,N/A,,,,,
EMP06694,Andrew,Murphy,Andrew Murphy,Female,1984-08-17,2024-04-24,,Operations,Logistics Coordinator,New York,Buffalo,Bachelor,63026,Active,HQ,41,1,0.0,N/A,,,,,
EMP06695,Janet,Wallace,Janet Wallace,Female,1975-12-12,2022-06-01,,Operations,Inventory Specialist,Michigan,Warren,Bachelor,67115,Active,Branch,50,3,0.0,N/A,,,,,
EMP06696,Brian,Park,Brian Park,Male,1975-07-15,2017-03-07,,Sales,Sales Representative,New York,Buffalo,Bachelor,83629,Active,HQ,50,9,0.0,N/A,,,,,
EMP06697,Cynthia,Sullivan,Cynthia Sullivan,Male,1995-05-21,2023-08-30,,Marketing,Content Creator,New York,Rochester,Bachelor,61677,Active,HQ,30,2,0.0,N/A,,,,,
EMP06698,Nathan,Hall,Nathan Hall,Male,1986-10-31,2023-11-14,,Customer Service,Support Specialist,Illinois,Naperville,High School,59870,Active,Branch,39,2,0.0,N/A,,,,,
EMP06699,Samantha,Adams,Samantha Adams,Female,1978-03-24,2020-02-02,,Sales,Sales Specialist,New York,New York City,Bachelor,71329,Active,HQ,48,6,0.0,N/A,,,,,
EMP06700,Felicia,Bolton,Felicia Bolton,Male,1971-12-23,2022-12-13,,Customer Service,Customer Service Representative,New York,Rochester,High School,59470,Active,HQ,54,3,0.0,N/A,,,,,
EMP06701,Christopher,Taylor,Christopher Taylor,Male,1985-11-25,2023-06-20,,Customer Service,Customer Service Representative,New York,Buffalo,Bachelor,61317,Active,HQ,40,2,0.0,N/A,,,,,
EMP06702,Rachel,Glover,Rachel Glover,Male,1985-06-07,2018-12-16,,IT,Software Developer,Illinois,Aurora,Bachelor,86885,Active,Branch,40,7,0.0,N/A,,,,,
EMP06703,Ariel,Wiggins,Ariel Wiggins,Male,1968-01-22,2024-01-24,,IT,Software Developer,New York,Buffalo,Bachelor,92114,Active,HQ,58,2,0.0,N/A,,,,,
EMP06704,Alex,Heath,Alex Heath,Male,1991-03-19,2019-10-22,,Operations,Operations Manager,New York,Rochester,Master,90582,Active,HQ,35,6,0.0,N/A,,,,,
EMP06705,Lisa,Ellison,Lisa Ellison,Male,1986-04-24,2024-01-31,,Customer Service,Support Specialist,North Carolina,Greensboro,Bachelor,63674,Active,Branch,39,2,0.0,N/A,,,,,
EMP06706,Luis,Rogers,Luis Rogers,Male,1969-11-12,2019-12-02,,IT,IT Manager,New York,New York City,PhD,128906,Active,HQ,56,6,0.0,N/A,,,,,
EMP06707,Jennifer,White,Jennifer White,Female,1980-05-01,2018-12-08,,Customer Service,Customer Service Representative,New York,Rochester,Bachelor,57919,Active,HQ,45,7,0.0,N/A,,,,,
EMP06708,Michael,Yates,Michael Yates,Male,1983-11-12,2019-09-24,,Marketing,SEO Specialist,New York,New York City,High School,57239,Active,HQ,42,6,0.0,N/A,,,,,
EMP06709,Gina,Green,Gina Green,Male,1989-05-05,2020-09-03,,Customer Service,Help Desk Technician,New York,Buffalo,High School,65192,Active,HQ,36,5,0.0,N/A,,,,,
EMP06710,Pamela,Morgan,Pamela Morgan,Female,1984-11-18,2018-06-20,,IT,System Administrator,Ohio,Cleveland,Bachelor,90423,Active,Branch,41,7,0.0,N/A,,,,,
EMP06711,Justin,Blanchard,Justin Blanchard,Female,1987-11-11,2020-07-10,,Sales,Sales Consultant,New York,Rochester,Bachelor,93532,Active,HQ,38,5,0.0,N/A,,,,,
EMP06712,Cory,Ramos,Cory Ramos,Male,1987-01-11,2017-03-16,,Sales,Sales Representative,New York,New York City,Bachelor,83181,Active,HQ,39,9,0.0,N/A,,,,,
EMP06713,Megan,Ford,Megan Ford,Male,1999-10-17,2023-08-02,,Customer Service,Help Desk Technician,New York,Rochester,High School,75384,Active,HQ,26,2,0.0,N/A,,,,,
EMP06714,Brandon,Gomez,Brandon Gomez,Male,1999-11-22,2019-10-16,,HR,Recruiter,Michigan,Detroit,Bachelor,69483,Active,Branch,26,6,0.0,N/A,,,,,
EMP06715,Brittany,Diaz,Brittany Diaz,Male,1984-06-09,2022-01-11,,IT,Software Developer,West Virginia,Charleston,Bachelor,106328,Active,Branch,41,4,0.0,N/A,,,,,
EMP06716,Robin,Estrada,Robin Estrada,Female,1989-03-14,2019-11-19,,Operations,Logistics Coordinator,Pennsylvania,Pittsburgh,Bachelor,62887,Active,Branch,37,6,0.0,N/A,,,,,
EMP06717,Cameron,Smith,Cameron Smith,Female,1972-02-03,2023-06-02,,Operations,Operations Manager,New York,Rochester,Master,108244,Active,HQ,54,2,0.0,N/A,,,,,
EMP06718,Keith,Byrd,Keith Byrd,Female,1985-08-12,2019-03-25,,IT,Software Developer,New York,New York City,Bachelor,75280,Active,HQ,40,7,0.0,N/A,,,,,
EMP06719,Tara,Mejia,Tara Mejia,Male,1985-01-01,2019-01-05,,IT,System Administrator,Ohio,Columbus,Master,94335,Active,Branch,41,7,0.0,N/A,,,,,
EMP06720,James,Merritt,James Merritt,Female,1977-12-30,2017-02-16,,IT,IT Support Specialist,New York,Rochester,High School,57610,Active,HQ,48,9,0.0,N/A,,,,,
EMP06721,Aaron,Bailey,Aaron Bailey,Female,2002-05-06,2017-01-13,,Operations,Inventory Specialist,Illinois,Aurora,High School,62787,Active,Branch,23,9,0.0,N/A,,,,,
EMP06722,Natalie,Patterson,Natalie Patterson,Female,1989-04-10,2020-07-15,,Sales,Sales Specialist,Michigan,Grand Rapids,Bachelor,71424,Active,Branch,36,5,0.0,N/A,,,,,
EMP06723,Cheryl,Compton,Cheryl Compton,Female,1967-10-29,2024-04-20,,IT,System Administrator,New York,Rochester,Master,96687,Active,HQ,58,1,0.0,N/A,,,,,
EMP06724,Caleb,Daniels,Caleb Daniels,Male,1981-07-20,2017-09-01,,Marketing,Marketing Coordinator,New York,New York City,Bachelor,79062,Active,HQ,44,8,0.0,N/A,,,,,
EMP06725,Christina,Davis,Christina Davis,Female,1988-10-18,2023-03-27,,Marketing,SEO Specialist,New York,Buffalo,Bachelor,54251,Active,HQ,37,3,0.0,N/A,,,,,
EMP06726,Veronica,Rogers,Veronica Rogers,Male,1959-08-19,2023-08-27,,IT,Software Developer,Pennsylvania,Allentown,Bachelor,105752,Active,Branch,66,2,0.0,N/A,,,,,
EMP06727,Christina,Thompson,Christina Thompson,Female,1982-12-04,2017-07-31,,Customer Service,Customer Service Representative,New York,New York City,Bachelor,63940,Active,HQ,43,8,0.0,N/A,,,,,
EMP06728,Michael,Wolf,Michael Wolf,Female,1966-11-22,2023-04-05,,Sales,Sales Consultant,New York,New York City,PhD,86778,Active,HQ,59,2,0.0,N/A,,,,,
EMP06729,Regina,Parks,Regina Parks,Female,1973-01-08,2015-05-13,,IT,Software Developer,New York,Rochester,Bachelor,92050,Active,HQ,53,10,0.0,N/A,,,,,
EMP06730,Dwayne,Ward,Dwayne Ward,Female,1969-08-04,2023-01-28,,Marketing,Content Creator,New York,New York City,Bachelor,58296,Active,HQ,56,3,0.0,N/A,,,,,
EMP06731,Arthur,Russell,Arthur Russell,Female,1983-05-01,2019-07-09,,Operations,Inventory Specialist,Michigan,Grand Rapids,Bachelor,64290,Active,Branch,42,6,0.0,N/A,,,,,
EMP06732,Ashley,Lane,Ashley Lane,Male,1998-03-10,2023-09-08,,Operations,Logistics Coordinator,New York,New York City,Bachelor,61098,Active,HQ,28,2,0.0,N/A,,,,,
EMP06733,Andrew,Duncan,Andrew Duncan,Female,1970-04-03,2017-12-21,,HR,HR Coordinator,Ohio,Cincinnati,Bachelor,57492,Active,Branch,56,8,0.0,N/A,,,,,
EMP06734,Regina,Kelley,Regina Kelley,Female,1986-03-15,2019-01-29,,Operations,Operations Analyst,Ohio,Cleveland,Master,83367,Active,Branch,40,7,0.0,N/A,,,,,
EMP06735,Amy,Love,Amy Love,Female,1993-05-18,2024-07-04,,Sales,Sales Representative,New York,Rochester,Bachelor,59322,Active,HQ,32,1,0.0,N/A,,,,,
EMP06736,Jose,Osborne,Jose Osborne,Male,1968-11-13,2023-12-14,,Sales,Sales Specialist,Virginia,Norfolk,PhD,80425,Active,Branch,57,2,0.0,N/A,,,,,
EMP06737,John,Mendoza,John Mendoza,Female,1982-06-21,2017-04-14,,Sales,Sales Consultant,New York,Buffalo,Master,87967,Active,HQ,43,8,0.0,N/A,,,,,
EMP06738,Heather,Martinez,Heather Martinez,Male,2002-02-09,2024-12-11,,Operations,Inventory Specialist,Pennsylvania,Philadelphia,High School,65187,Active,Branch,24,1,0.0,N/A,,,,,
EMP06739,Stephanie,Bates,Stephanie Bates,Female,1962-03-25,2024-08-09,,HR,HR Coordinator,New York,New York City,Bachelor,68410,Active,HQ,64,1,0.0,N/A,,,,,
EMP06740,Melanie,Parker,Melanie Parker,Male,1972-06-27,2022-09-29,,Operations,Inventory Specialist,New York,New York City,High School,56715,Active,HQ,53,3,0.0,N/A,,,,,
EMP06741,Sylvia,Brooks,Sylvia Brooks,Male,2000-06-15,2017-03-29,,HR,HR Assistant,New York,Rochester,Bachelor,62552,Active,HQ,25,9,0.0,N/A,,,,,
EMP06742,Andrew,Long,Andrew Long,Male,2002-11-11,2023-06-28,,Marketing,Content Creator,Michigan,Warren,High School,59912,Active,Branch,23,2,0.0,N/A,,,,,
EMP06743,Nicholas,Charles,Nicholas Charles,Male,1983-03-15,2022-03-03,,Marketing,Marketing Manager,New York,Rochester,PhD,107333,Active,HQ,43,4,0.0,N/A,,,,,
EMP06744,Matthew,Smith,Matthew Smith,Male,1998-08-25,2017-03-04,,Operations,Inventory Specialist,New York,New York City,Bachelor,63345,Active,HQ,27,9,0.0,N/A,,,,,
EMP06745,Cynthia,Poole,Cynthia Poole,Female,1984-10-10,2024-01-29,,Customer Service,Customer Service Representative,New York,New York City,High School,61141,Active,HQ,41,2,0.0,N/A,,,,,
EMP06746,Trevor,Galloway,Trevor Galloway,Male,1972-07-11,2023-05-02,,Customer Service,Support Specialist,New York,New York City,High School,59631,Active,HQ,53,2,0.0,N/A,,,,,
EMP06747,Jonathan,Nolan,Jonathan Nolan,Male,1992-07-14,2023-03-13,,Operations,Inventory Specialist,North Carolina,Raleigh,Bachelor,67219,Active,Branch,33,3,0.0,N/A,,,,,
EMP06748,Justin,Stevens,Justin Stevens,Male,1995-12-26,2015-04-09,,Marketing,SEO Specialist,New York,Rochester,High School,61866,Active,HQ,30,10,0.0,N/A,,,,,
EMP06749,Isaiah,Brown,Isaiah Brown,Male,1998-01-11,2016-03-13,,Customer Service,Support Specialist,Michigan,Grand Rapids,High School,60377,Active,Branch,28,10,0.0,N/A,,,,,
