employee_id,first_name,last_name,department,job_title,state,review_date,review_year,performance,score,yoy_delta
EMP06769,Harold,Smith,Marketing,SEO Specialist,New York,2021-12-31,2021,Poor,1.4,
EMP06769,Harold,Smith,Marketing,SEO Specialist,New York,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP06769,Harold,Smith,Marketing,SEO Specialist,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP06770,Donald,Wood,Marketing,SEO Specialist,New York,2021-12-31,2021,Good,4.4,
EMP06770,Donald,Wood,Marketing,SEO Specialist,New York,2022-12-31,2022,Excellent,5.0,0.6
EMP06770,Donald,Wood,Marketing,SEO Specialist,New York,2023-12-31,2023,Excellent,5.0,0.0
EMP06771,Jacob,Scott,Sales,Sales Consultant,North Carolina,2021-12-31,2021,Poor,1.0,
EMP06771,Jacob,Scott,Sales,Sales Consultant,North Carolina,2022-12-31,2022,Needs Improvement,1.7,0.7
EMP06771,Jacob,Scott,Sales,Sales Consultant,North Carolina,2023-12-31,2023,Poor,1.0,-0.7
EMP06772,Pamela,Neal,IT,Software Developer,New York,2021-12-31,2021,Satisfactory,3.4,
EMP06772,Pamela,Neal,IT,Software Developer,New York,2022-12-31,2022,Excellent,4.7,1.3
EMP06772,Pamela,Neal,IT,Software Developer,New York,2023-12-31,2023,Good,4.0,-0.7
EMP06773,Aaron,Wallace,Sales,Sales Specialist,New York,2021-12-31,2021,Good,4.4,
EMP06773,Aaron,Wallace,Sales,Sales Specialist,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP06773,Aaron,Wallace,Sales,Sales Specialist,New York,2023-12-31,2023,Good,4.0,-0.7
EMP06774,Laurie,Wilkinson,Operations,Inventory Specialist,New York,2021-12-31,2021,Satisfactory,3.4,
EMP06774,Laurie,Wilkinson,Operations,Inventory Specialist,New York,2022-12-31,2022,Satisfactory,2.7,-0.7
EMP06774,Laurie,Wilkinson,Operations,Inventory Specialist,New York,2023-12-31,2023,Satisfactory,3.0,0.3
EMP06775,Jennifer,Pierce,IT,Software Developer,New York,2021-12-31,2021,Poor,1.0,
EMP06775,Jennifer,Pierce,IT,Software Developer,New York,2022-12-31,2022,Poor,1.0,0.0
EMP06775,Jennifer,Pierce,IT,Software Developer,New York,2023-12-31,2023,Needs Improvement,2.0,1.0
EMP06776,Jaime,Graves,Customer Service,Support Specialist,New York,2021-12-31,2021,Good,4.4,
EMP06776,Jaime,Graves,Customer Service,Support Specialist,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP06776,Jaime,Graves,Customer Service,Support Specialist,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP06777,Corey,Pope,Operations,Inventory Specialist,New York,2021-12-31,2021,Poor,1.0,
EMP06777,Corey,Pope,Operations,Inventory Specialist,New York,2022-12-31,2022,Needs Improvement,1.7,0.7
EMP06777,Corey,Pope,Operations,Inventory Specialist,New York,2023-12-31,2023,Poor,1.0,-0.7
EMP06778,Donna,Jones,Marketing,Marketing Coordinator,New York,2021-12-31,2021,Good,4.4,
EMP06778,Donna,Jones,Marketing,Marketing Coordinator,New York,2022-12-31,2022,Excellent,5.0,0.6
EMP06778,Donna,Jones,Marketing,Marketing Coordinator,New York,2023-12-31,2023,Excellent,5.0,0.0
EMP06779,Renee,Floyd,IT,IT Support Specialist,New York,2021-12-31,2021,Satisfactory,3.4,
EMP06779,Renee,Floyd,IT,IT Support Specialist,New York,2022-12-31,2022,Excellent,4.7,1.3
EMP06779,Renee,Floyd,IT,IT Support Specialist,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP06780,Ashley,Burns,Operations,Inventory Specialist,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP06780,Ashley,Burns,Operations,Inventory Specialist,New York,2022-12-31,2022,Satisfactory,2.7,0.3
EMP06780,Ashley,Burns,Operations,Inventory Specialist,New York,2023-12-31,2023,Satisfactory,3.0,0.3
EMP06781,Gina,Cunningham,Sales,Sales Specialist,New York,2021-12-31,2021,Poor,1.0,
EMP06781,Gina,Cunningham,Sales,Sales Specialist,New York,2022-12-31,2022,Needs Improvement,1.7,0.7
EMP06781,Gina,Cunningham,Sales,Sales Specialist,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP06782,Daniel,Rodriguez,Customer Service,Support Specialist,New York,2021-12-31,2021,Poor,1.4,
EMP06782,Daniel,Rodriguez,Customer Service,Support Specialist,New York,2022-12-31,2022,Satisfactory,2.7,1.3
EMP06782,Daniel,Rodriguez,Customer Service,Support Specialist,New York,2023-12-31,2023,Needs Improvement,2.0,-0.7
EMP06783,Jason,Watson,IT,IT Support Specialist,North Carolina,2021-12-31,2021,Good,4.4,
EMP06783,Jason,Watson,IT,IT Support Specialist,North Carolina,2022-12-31,2022,Excellent,4.7,0.3
EMP06783,Jason,Watson,IT,IT Support Specialist,North Carolina,2023-12-31,2023,Excellent,5.0,0.3
EMP06784,Andrea,Cross,Sales,Sales Representative,New York,2021-12-31,2021,Poor,1.4,
EMP06784,Andrea,Cross,Sales,Sales Representative,New York,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP06784,Andrea,Cross,Sales,Sales Representative,New York,2023-12-31,2023,Poor,1.0,-0.7
EMP06785,Lawrence,Brady,Sales,Sales Representative,Michigan,2021-12-31,2021,Satisfactory,3.4,
EMP06785,Lawrence,Brady,Sales,Sales Representative,Michigan,2022-12-31,2022,Good,3.7,0.3
EMP06785,Lawrence,Brady,Sales,Sales Representative,Michigan,2023-12-31,2023,Good,4.0,0.3
EMP06786,Teresa,Jackson,Customer Service,Support Specialist,New York,2021-12-31,2021,Good,4.4,
EMP06786,Teresa,Jackson,Customer Service,Support Specialist,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP06786,Teresa,Jackson,Customer Service,Support Specialist,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP06787,Clinton,Hawkins,Operations,Inventory Specialist,New York,2021-12-31,2021,Poor,1.0,
EMP06787,Clinton,Hawkins,Operations,Inventory Specialist,New York,2022-12-31,2022,Poor,1.0,0.0
EMP06787,Clinton,Hawkins,Operations,Inventory Specialist,New York,2023-12-31,2023,Needs Improvement,2.0,1.0
EMP06788,Jeanne,Christensen,IT,IT Support Specialist,New York,2021-12-31,2021,Poor,1.4,
EMP06788,Jeanne,Christensen,IT,IT Support Specialist,New York,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP06788,Jeanne,Christensen,IT,IT Support Specialist,New York,2023-12-31,2023,Poor,1.0,-0.7
EMP06789,Matthew,Young,Sales,Sales Specialist,New York,2021-12-31,2021,Poor,1.0,
EMP06789,Matthew,Young,Sales,Sales Specialist,New York,2022-12-31,2022,Needs Improvement,1.7,0.7
EMP06789,Matthew,Young,Sales,Sales Specialist,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP06790,Kathy,Lyons,Operations,Inventory Specialist,New York,2021-12-31,2021,Satisfactory,3.4,
EMP06790,Kathy,Lyons,Operations,Inventory Specialist,New York,2022-12-31,2022,Good,3.7,0.3
EMP06790,Kathy,Lyons,Operations,Inventory Specialist,New York,2023-12-31,2023,Satisfactory,3.0,-0.7
EMP06791,Jason,Kelley,Operations,Logistics Coordinator,Michigan,2021-12-31,2021,Satisfactory,3.4,
EMP06791,Jason,Kelley,Operations,Logistics Coordinator,Michigan,2022-12-31,2022,Excellent,4.7,1.3
EMP06791,Jason,Kelley,Operations,Logistics Coordinator,Michigan,2023-12-31,2023,Good,4.0,-0.7
EMP06792,Charlotte,Moore,Customer Service,Customer Service Representative,New York,2021-12-31,2021,Poor,1.0,
EMP06792,Charlotte,Moore,Customer Service,Customer Service Representative,New York,2022-12-31,2022,Needs Improvement,1.7,0.7
EMP06792,Charlotte,Moore,Customer Service,Customer Service Representative,New York,2023-12-31,2023,Poor,1.0,-0.7
EMP06793,Bonnie,Nolan,IT,IT Support Specialist,Michigan,2021-12-31,2021,Good,4.4,
EMP06793,Bonnie,Nolan,IT,IT Support Specialist,Michigan,2022-12-31,2022,Excellent,4.7,0.3
EMP06793,Bonnie,Nolan,IT,IT Support Specialist,Michigan,2023-12-31,2023,Excellent,5.0,0.3
EMP06794,William,Rivera,Operations,Logistics Coordinator,New York,2021-12-31,2021,Poor,1.0,
EMP06794,William,Rivera,Operations,Logistics Coordinator,New York,2022-12-31,2022,Poor,1.0,0.0
EMP06794,William,Rivera,Operations,Logistics Coordinator,New York,2023-12-31,2023,Needs Improvement,2.0,1.0
EMP06795,Larry,Brown,Sales,Sales Specialist,North Carolina,2021-12-31,2021,Satisfactory,3.4,
EMP06795,Larry,Brown,Sales,Sales Specialist,North Carolina,2022-12-31,2022,Excellent,4.7,1.3
EMP06795,Larry,Brown,Sales,Sales Specialist,North Carolina,2023-12-31,2023,Excellent,5.0,0.3
EMP06796,Wendy,Taylor,IT,Software Developer,Pennsylvania,2021-12-31,2021,Satisfactory,3.4,
EMP06796,Wendy,Taylor,IT,Software Developer,Pennsylvania,2022-12-31,2022,Excellent,4.7,1.3
EMP06796,Wendy,Taylor,IT,Software Developer,Pennsylvania,2023-12-31,2023,Good,4.0,-0.7
EMP06797,Karen,Martin,Operations,Operations Analyst,Pennsylvania,2021-12-31,2021,Satisfactory,3.4,
EMP06797,Karen,Martin,Operations,Operations Analyst,Pennsylvania,2022-12-31,2022,Good,3.7,0.3
EMP06797,Karen,Martin,Operations,Operations Analyst,Pennsylvania,2023-12-31,2023,Excellent,5.0,1.3
EMP06798,Gregory,Lewis,Operations,Inventory Specialist,Pennsylvania,2021-12-31,2021,Excellent,5.0,
EMP06798,Gregory,Lewis,Operations,Inventory Specialist,Pennsylvania,2022-12-31,2022,Excellent,4.7,-0.3
EMP06798,Gregory,Lewis,Operations,Inventory Specialist,Pennsylvania,2023-12-31,2023,Excellent,5.0,0.3
EMP06799,Amanda,Garrett,Marketing,SEO Specialist,New York,2021-12-31,2021,Poor,1.0,
EMP06799,Amanda,Garrett,Marketing,SEO Specialist,New York,2022-12-31,2022,Poor,1.0,0.0
EMP06799,Amanda,Garrett,Marketing,SEO Specialist,New York,2023-12-31,2023,Poor,1.0,0.0
EMP06800,Tiffany,Taylor,Marketing,Content Creator,Illinois,2021-12-31,2021,Good,4.4,
EMP06800,Tiffany,Taylor,Marketing,Content Creator,Illinois,2022-12-31,2022,Good,3.7,-0.7
EMP06800,Tiffany,Taylor,Marketing,Content Creator,Illinois,2023-12-31,2023,Excellent,5.0,1.3
EMP06801,Brian,Davis,Sales,Sales Consultant,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP06801,Brian,Davis,Sales,Sales Consultant,New York,2022-12-31,2022,Satisfactory,2.7,0.3
EMP06801,Brian,Davis,Sales,Sales Consultant,New York,2023-12-31,2023,Satisfactory,3.0,0.3
EMP06802,Tony,Ramirez,IT,IT Support Specialist,New York,2021-12-31,2021,Excellent,5.0,
EMP06802,Tony,Ramirez,IT,IT Support Specialist,New York,2022-12-31,2022,Good,3.7,-1.3
EMP06802,Tony,Ramirez,IT,IT Support Specialist,New York,2023-12-31,2023,Good,4.0,0.3
EMP06803,Jessica,Middleton,Customer Service,Customer Service Representative,Michigan,2021-12-31,2021,Poor,1.4,
EMP06803,Jessica,Middleton,Customer Service,Customer Service Representative,Michigan,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP06803,Jessica,Middleton,Customer Service,Customer Service Representative,Michigan,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP06804,Alicia,Rodriguez,Operations,Logistics Coordinator,New York,2021-12-31,2021,Poor,1.0,
EMP06804,Alicia,Rodriguez,Operations,Logistics Coordinator,New York,2022-12-31,2022,Poor,1.0,0.0
EMP06804,Alicia,Rodriguez,Operations,Logistics Coordinator,New York,2023-12-31,2023,Poor,1.0,0.0
EMP06805,Terri,Frye,Operations,Operations Analyst,New York,2021-12-31,2021,Poor,1.4,
EMP06805,Terri,Frye,Operations,Operations Analyst,New York,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP06805,Terri,Frye,Operations,Operations Analyst,New York,2023-12-31,2023,Poor,1.0,-0.7
EMP06806,Carrie,Gonzalez,Operations,Logistics Coordinator,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP06806,Carrie,Gonzalez,Operations,Logistics Coordinator,New York,2022-12-31,2022,Satisfactory,2.7,0.3
EMP06806,Carrie,Gonzalez,Operations,Logistics Coordinator,New York,2023-12-31,2023,Needs Improvement,2.0,-0.7
EMP06807,Emily,Fitzgerald,Sales,Sales Representative,Michigan,2021-12-31,2021,Satisfactory,3.4,
EMP06807,Emily,Fitzgerald,Sales,Sales Representative,Michigan,2022-12-31,2022,Good,3.7,0.3
EMP06807,Emily,Fitzgerald,Sales,Sales Representative,Michigan,2023-12-31,2023,Good,4.0,0.3
EMP06808,Alexander,Johnson,Customer Service,Help Desk Technician,New York,2021-12-31,2021,Poor,1.4,
EMP06808,Alexander,Johnson,Customer Service,Help Desk Technician,New York,2022-12-31,2022,Poor,1.0,-0.4
EMP06808,Alexander,Johnson,Customer Service,Help Desk Technician,New York,2023-12-31,2023,Poor,1.0,0.0
EMP06809,Tiffany,Hill,Operations,Logistics Coordinator,Michigan,2021-12-31,2021,Good,4.4,
EMP06809,Tiffany,Hill,Operations,Logistics Coordinator,Michigan,2022-12-31,2022,Excellent,5.0,0.6
EMP06809,Tiffany,Hill,Operations,Logistics Coordinator,Michigan,2023-12-31,2023,Excellent,5.0,0.0
EMP06810,Heather,Robinson,Sales,Sales Representative,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP06810,Heather,Robinson,Sales,Sales Representative,New York,2022-12-31,2022,Satisfactory,2.7,0.3
EMP06810,Heather,Robinson,Sales,Sales Representative,New York,2023-12-31,2023,Satisfactory,3.0,0.3
EMP06811,David,Gonzales,Operations,Inventory Specialist,New York,2021-12-31,2021,Poor,1.4,
EMP06811,David,Gonzales,Operations,Inventory Specialist,New York,2022-12-31,2022,Satisfactory,2.7,1.3
EMP06811,David,Gonzales,Operations,Inventory Specialist,New York,2023-12-31,2023,Needs Improvement,2.0,-0.7
EMP06812,Melissa,Martinez,IT,IT Support Specialist,New York,2021-12-31,2021,Good,4.4,
EMP06812,Melissa,Martinez,IT,IT Support Specialist,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP06812,Melissa,Martinez,IT,IT Support Specialist,New York,2023-12-31,2023,Good,4.0,-0.7
EMP06813,Dakota,Watson,Finance,Accounts Payable Specialist,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP06813,Dakota,Watson,Finance,Accounts Payable Specialist,New York,2022-12-31,2022,Satisfactory,2.7,0.3
EMP06813,Dakota,Watson,Finance,Accounts Payable Specialist,New York,2023-12-31,2023,Needs Improvement,2.0,-0.7
EMP06814,Blake,Frank,Operations,Logistics Coordinator,New York,2021-12-31,2021,Poor,1.4,
EMP06814,Blake,Frank,Operations,Logistics Coordinator,New York,2022-12-31,2022,Poor,1.0,-0.4
EMP06814,Blake,Frank,Operations,Logistics Coordinator,New York,2023-12-31,2023,Poor,1.0,0.0
EMP06815,Wesley,Butler,Operations,Inventory Specialist,New York,2021-12-31,2021,Poor,1.4,
EMP06815,Wesley,Butler,Operations,Inventory Specialist,New York,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP06815,Wesley,Butler,Operations,Inventory Specialist,New York,2023-12-31,2023,Poor,1.0,-0.7
EMP06816,Brandon,King,Operations,Operations Analyst,New York,2021-12-31,2021,Satisfactory,3.4,
EMP06816,Brandon,King,Operations,Operations Analyst,New York,2022-12-31,2022,Good,3.7,0.3
EMP06816,Brandon,King,Operations,Operations Analyst,New York,2023-12-31,2023,Good,4.0,0.3
EMP06817,Aaron,Joyce,Sales,Sales Representative,New York,2021-12-31,2021,Satisfactory,3.4,
EMP06817,Aaron,Joyce,Sales,Sales Representative,New York,2022-12-31,2022,Satisfactory,2.7,-0.7
EMP06817,Aaron,Joyce,Sales,Sales Representative,New York,2023-12-31,2023,Good,4.0,1.3
EMP06818,Maxwell,Mcguire,Sales,Sales Representative,New York,2021-12-31,2021,Satisfactory,3.4,
EMP06818,Maxwell,Mcguire,Sales,Sales Representative,New York,2022-12-31,2022,Excellent,4.7,1.3
EMP06818,Maxwell,Mcguire,Sales,Sales Representative,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP06819,Sarah,Gonzales,Customer Service,Customer Service Representative,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP06819,Sarah,Gonzales,Customer Service,Customer Service Representative,New York,2022-12-31,2022,Needs Improvement,1.7,-0.7
EMP06819,Sarah,Gonzales,Customer Service,Customer Service Representative,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP06820,Michael,Leach,Customer Service,Customer Service Representative,Illinois,2021-12-31,2021,Satisfactory,3.4,
EMP06820,Michael,Leach,Customer Service,Customer Service Representative,Illinois,2022-12-31,2022,Good,3.7,0.3
EMP06820,Michael,Leach,Customer Service,Customer Service Representative,Illinois,2023-12-31,2023,Excellent,5.0,1.3
EMP06821,Cheryl,Walker,Marketing,Content Creator,New York,2021-12-31,2021,Satisfactory,3.4,
EMP06821,Cheryl,Walker,Marketing,Content Creator,New York,2022-12-31,2022,Good,3.7,0.3
EMP06821,Cheryl,Walker,Marketing,Content Creator,New York,2023-12-31,2023,Satisfactory,3.0,-0.7
EMP06822,Chad,Johnson,Operations,Inventory Specialist,New York,2021-12-31,2021,Poor,1.4,
EMP06822,Chad,Johnson,Operations,Inventory Specialist,New York,2022-12-31,2022,Satisfactory,2.7,1.3
EMP06822,Chad,Johnson,Operations,Inventory Specialist,New York,2023-12-31,2023,Needs Improvement,2.0,-0.7
EMP06823,Vicki,Davis,Sales,Sales Representative,Michigan,2021-12-31,2021,Poor,1.0,
EMP06823,Vicki,Davis,Sales,Sales Representative,Michigan,2022-12-31,2022,Poor,1.0,0.0
EMP06823,Vicki,Davis,Sales,Sales Representative,Michigan,2023-12-31,2023,Needs Improvement,2.0,1.0
EMP06824,Nicole,Jennings,Operations,Inventory Specialist,New York,2021-12-31,2021,Satisfactory,3.4,
EMP06824,Nicole,Jennings,Operations,Inventory Specialist,New York,2022-12-31,2022,Good,3.7,0.3
EMP06824,Nicole,Jennings,Operations,Inventory Specialist,New York,2023-12-31,2023,Good,4.0,0.3
EMP06825,Charles,Evans,Sales,Sales Specialist,Michigan,2021-12-31,2021,Satisfactory,3.4,
EMP06825,Charles,Evans,Sales,Sales Specialist,Michigan,2022-12-31,2022,Excellent,4.7,1.3
EMP06825,Charles,Evans,Sales,Sales Specialist,Michigan,2023-12-31,2023,Good,4.0,-0.7
EMP06826,Cathy,Valencia,Operations,Operations Analyst,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP06826,Cathy,Valencia,Operations,Operations Analyst,New York,2022-12-31,2022,Satisfactory,2.7,0.3
EMP06826,Cathy,Valencia,Operations,Operations Analyst,New York,2023-12-31,2023,Satisfactory,3.0,0.3
EMP06827,Brandi,Sosa,Sales,Sales Consultant,New York,2021-12-31,2021,Good,4.4,
EMP06827,Brandi,Sosa,Sales,Sales Consultant,New York,2022-12-31,2022,Good,3.7,-0.7
EMP06827,Brandi,Sosa,Sales,Sales Consultant,New York,2023-12-31,2023,Good,4.0,0.3
EMP06828,David,Glover,Sales,Sales Consultant,New York,2021-12-31,2021,Poor,1.0,
EMP06828,David,Glover,Sales,Sales Consultant,New York,2022-12-31,2022,Poor,1.0,0.0
EMP06828,David,Glover,Sales,Sales Consultant,New York,2023-12-31,2023,Poor,1.0,0.0
EMP06829,John,Sanford,Operations,Logistics Coordinator,New York,2021-12-31,2021,Poor,1.4,
EMP06829,John,Sanford,Operations,Logistics Coordinator,New York,2022-12-31,2022,Poor,1.0,-0.4
EMP06829,John,Sanford,Operations,Logistics Coordinator,New York,2023-12-31,2023,Poor,1.0,0.0
EMP06830,Lori,Jones,Operations,Inventory Specialist,Michigan,2021-12-31,2021,Poor,1.0,
EMP06830,Lori,Jones,Operations,Inventory Specialist,Michigan,2022-12-31,2022,Poor,1.0,0.0
EMP06830,Lori,Jones,Operations,Inventory Specialist,Michigan,2023-12-31,2023,Poor,1.0,0.0
EMP06831,Philip,Hernandez,Sales,Sales Specialist,Illinois,2021-12-31,2021,Good,4.4,
EMP06831,Philip,Hernandez,Sales,Sales Specialist,Illinois,2022-12-31,2022,Good,3.7,-0.7
EMP06831,Philip,Hernandez,Sales,Sales Specialist,Illinois,2023-12-31,2023,Excellent,5.0,1.3
EMP06832,Laurie,Harris,Operations,Logistics Coordinator,New York,2021-12-31,2021,Poor,1.4,
EMP06832,Laurie,Harris,Operations,Logistics Coordinator,New York,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP06832,Laurie,Harris,Operations,Logistics Coordinator,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP06833,Robert,Smith,Customer Service,Support Specialist,Virginia,2021-12-31,2021,Satisfactory,3.4,
EMP06833,Robert,Smith,Customer Service,Support Specialist,Virginia,2022-12-31,2022,Excellent,4.7,1.3
EMP06833,Robert,Smith,Customer Service,Support Specialist,Virginia,2023-12-31,2023,Excellent,5.0,0.3
EMP06834,Michael,Grant,Operations,Logistics Coordinator,New York,2021-12-31,2021,Good,4.4,
EMP06834,Michael,Grant,Operations,Logistics Coordinator,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP06834,Michael,Grant,Operations,Logistics Coordinator,New York,2023-12-31,2023,Good,4.0,-0.7
EMP06835,Tanya,Butler,IT,Software Developer,New York,2021-12-31,2021,Poor,1.4,
EMP06835,Tanya,Butler,IT,Software Developer,New York,2022-12-31,2022,Satisfactory,2.7,1.3
EMP06835,Tanya,Butler,IT,Software Developer,New York,2023-12-31,2023,Needs Improvement,2.0,-0.7
EMP06836,Phillip,Finley,Sales,Sales Specialist,Michigan,2021-12-31,2021,Needs Improvement,2.4,
EMP06836,Phillip,Finley,Sales,Sales Specialist,Michigan,2022-12-31,2022,Needs Improvement,1.7,-0.7
EMP06836,Phillip,Finley,Sales,Sales Specialist,Michigan,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP06837,Patricia,Reyes,Operations,Logistics Coordinator,Illinois,2021-12-31,2021,Good,4.4,
EMP06837,Patricia,Reyes,Operations,Logistics Coordinator,Illinois,2022-12-31,2022,Excellent,4.7,0.3
EMP06837,Patricia,Reyes,Operations,Logistics Coordinator,Illinois,2023-12-31,2023,Excellent,5.0,0.3
EMP06838,Phillip,Hernandez,Operations,Inventory Specialist,New York,2021-12-31,2021,Poor,1.4,
EMP06838,Phillip,Hernandez,Operations,Inventory Specialist,New York,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP06838,Phillip,Hernandez,Operations,Inventory Specialist,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP06839,William,Long,IT,System Administrator,New York,2021-12-31,2021,Poor,1.4,
EMP06839,William,Long,IT,System Administrator,New York,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP06839,William,Long,IT,System Administrator,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP06840,Bruce,Perkins,IT,Software Developer,New York,2021-12-31,2021,Good,4.4,
EMP06840,Bruce,Perkins,IT,Software Developer,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP06840,Bruce,Perkins,IT,Software Developer,New York,2023-12-31,2023,Good,4.0,-0.7
EMP06841,Kathryn,Scott,Operations,Logistics Coordinator,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP06841,Kathryn,Scott,Operations,Logistics Coordinator,New York,2022-12-31,2022,Poor,1.0,-1.4
EMP06841,Kathryn,Scott,Operations,Logistics Coordinator,New York,2023-12-31,2023,Needs Improvement,2.0,1.0
EMP06842,Barry,Sanford,Customer Service,Help Desk Technician,New York,2021-12-31,2021,Good,4.4,
EMP06842,Barry,Sanford,Customer Service,Help Desk Technician,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP06842,Barry,Sanford,Customer Service,Help Desk Technician,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP06843,Tina,Cohen,Marketing,Content Creator,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP06843,Tina,Cohen,Marketing,Content Creator,New York,2022-12-31,2022,Good,3.7,1.3
EMP06843,Tina,Cohen,Marketing,Content Creator,New York,2023-12-31,2023,Good,4.0,0.3
EMP06844,Kayla,Love,Operations,Inventory Specialist,Michigan,2021-12-31,2021,Good,4.4,
EMP06844,Kayla,Love,Operations,Inventory Specialist,Michigan,2022-12-31,2022,Excellent,4.7,0.3
EMP06844,Kayla,Love,Operations,Inventory Specialist,Michigan,2023-12-31,2023,Excellent,5.0,0.3
EMP06845,Robert,Smith,IT,IT Support Specialist,West Virginia,2021-12-31,2021,Poor,1.0,
EMP06845,Robert,Smith,IT,IT Support Specialist,West Virginia,2022-12-31,2022,Poor,1.0,0.0
EMP06845,Robert,Smith,IT,IT Support Specialist,West Virginia,2023-12-31,2023,Poor,1.0,0.0
EMP06846,Cassandra,Jackson,Operations,Logistics Coordinator,New York,2021-12-31,2021,Poor,1.4,
EMP06846,Cassandra,Jackson,Operations,Logistics Coordinator,New York,2022-12-31,2022,Poor,1.0,-0.4
EMP06846,Cassandra,Jackson,Operations,Logistics Coordinator,New York,2023-12-31,2023,Needs Improvement,2.0,1.0
EMP06847,David,Jackson,Operations,Operations Analyst,New York,2021-12-31,2021,Poor,1.0,
EMP06847,David,Jackson,Operations,Operations Analyst,New York,2022-12-31,2022,Needs Improvement,1.7,0.7
EMP06847,David,Jackson,Operations,Operations Analyst,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP06848,Ryan,Flowers,Customer Service,Customer Service Representative,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP06848,Ryan,Flowers,Customer Service,Customer Service Representative,New York,2022-12-31,2022,Satisfactory,2.7,0.3
EMP06848,Ryan,Flowers,Customer Service,Customer Service Representative,New York,2023-12-31,2023,Satisfactory,3.0,0.3
EMP06849,Kenneth,Thomas,Operations,Logistics Coordinator,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP06849,Kenneth,Thomas,Operations,Logistics Coordinator,New York,2022-12-31,2022,Needs Improvement,1.7,-0.7
EMP06849,Kenneth,Thomas,Operations,Logistics Coordinator,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP06850,Kristi,Wade,Operations,Inventory Specialist,New York,2021-12-31,2021,Good,4.4,
EMP06850,Kristi,Wade,Operations,Inventory Specialist,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP06850,Kristi,Wade,Operations,Inventory Specialist,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP06851,Maria,Cooper,Operations,Inventory Specialist,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP06851,Maria,Cooper,Operations,Inventory Specialist,New York,2022-12-31,2022,Needs Improvement,1.7,-0.7
EMP06851,Maria,Cooper,Operations,Inventory Specialist,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP06852,Angela,Flores,Finance,Financial Analyst,New York,2021-12-31,2021,Good,4.4,
EMP06852,Angela,Flores,Finance,Financial Analyst,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP06852,Angela,Flores,Finance,Financial Analyst,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP06853,Edward,Shelton,Customer Service,Support Specialist,Ohio,2021-12-31,2021,Poor,1.4,
EMP06853,Edward,Shelton,Customer Service,Support Specialist,Ohio,2022-12-31,2022,Poor,1.0,-0.4
EMP06853,Edward,Shelton,Customer Service,Support Specialist,Ohio,2023-12-31,2023,Poor,1.0,0.0
EMP06854,William,Mercado,Customer Service,Customer Service Representative,New York,2021-12-31,2021,Poor,1.4,
EMP06854,William,Mercado,Customer Service,Customer Service Representative,New York,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP06854,William,Mercado,Customer Service,Customer Service Representative,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
